
[5.0, 0.0, 8.0, 1.0, 0.6, 15.0, 1.0, 4.8, 4.8, 4.8, 4.8, 8.0]
[5.0, 0.0, 8.0, 1.0, 0.6, 15.0, 2.0, 4.8, 4.8, 4.8, 4.8, 8.0]
[5.0, 0.0, 8.0, 1.0, 0.6, 15.0, 3.0, 4.8, 4.8, 4.8, 4.8, 8.0]
[5.0, 0.0, 8.0, 1.0, 0.6, 15.0, 4.0, 4.8, 4.8, 4.8, 4.8, 8.0]
[5.0, 0.0, 8.0, 1.0, 0.6, 15.0, 5.0, 4.8, 4.8, 4.8, 4.8, 8.0]
[5.0, 0.0, 8.0, 1.0, 0.6, 15.0, 6.0, 6.6, 6.6, 6.6, 6.6, 11.0]
[5.0, 0.0, 8.0, 1.0, 0.6, 15.0, 7.0, 6.6, 6.6, 6.6, 6.6, 11.0]
[5.0, 0.0, 8.0, 1.0, 0.6, 15.0, 8.0, 6.6, 6.6, 6.6, 6.6, 11.0]
[5.0, 0.0, 8.0, 1.0, 0.6, 15.0, 9.0, 6.6, 6.6, 6.6, 6.6, 11.0]
[5.0, 0.0, 8.0, 1.0, 0.6, 15.0, 10.0, 6.6, 6.6, 6.6, 6.6, 11.0]
[5.0, 0.0, 8.0, 1.0, 0.6, 15.0, 11.0, 8.4, 8.4, 8.4, 8.4, 14.000000000000002]
[5.0, 0.0, 8.0, 1.0, 0.6, 15.0, 12.0, 8.4, 8.4, 8.4, 8.4, 14.000000000000002]
[5.0, 0.0, 8.0, 1.0, 0.6, 15.0, 13.0, 8.4, 8.4, 8.4, 8.4, 14.000000000000002]
[5.0, 0.0, 8.0, 1.0, 0.6, 15.0, 14.0, 8.4, 8.4, 8.4, 8.4, 14.000000000000002]
[5.0, 0.0, 8.0, 1.0, 0.6, 15.0, 15.0, 8.4, 8.4, 8.4, 8.4, 14.000000000000002]
[4.0, 1.0, 8.0, 1.0, 0.6, 15.0, 1.0, 4.8, 4.8, 4.8, 4.8, 8.0]
[4.0, 1.0, 8.0, 1.0, 0.6, 15.0, 2.0, 4.8, 4.8, 4.8, 4.8, 8.0]
[4.0, 1.0, 8.0, 1.0, 0.6, 15.0, 3.0, 4.8, 4.8, 4.8, 4.8, 8.0]
[4.0, 1.0, 8.0, 1.0, 0.6, 15.0, 4.0, 4.8, 4.8, 4.8, 4.8, 8.0]
[4.0, 1.0, 8.0, 1.0, 0.6, 15.0, 5.0, 4.8, 4.8, 4.8, 4.8, 8.0]
[4.0, 1.0, 8.0, 1.0, 0.6, 15.0, 6.0, 6.6, 6.6, 6.6, 6.6, 11.0]
[4.0, 1.0, 8.0, 1.0, 0.6, 15.0, 7.0, 6.6, 6.6, 6.6, 14.0, 11.0]
[4.0, 1.0, 8.0, 1.0, 0.6, 15.0, 8.0, 6.6, 6.6, 6.6, 6.0, 11.0]
[4.0, 1.0, 8.0, 1.0, 0.6, 15.0, 9.0, 6.6, 6.6, 6.6, 6.0, 11.0]
[4.0, 1.0, 8.0, 1.0, 0.6, 15.0, 10.0, 6.6, 9.0, 6.6, 6.0, 11.0]
[4.0, 1.0, 8.0, 1.0, 0.6, 15.0, 11.0, 8.4, 9.0, 8.4, 8.4, 14.000000000000002]
[4.0, 1.0, 8.0, 1.0, 0.6, 15.0, 12.0, 8.4, 9.0, 8.4, 8.4, 14.000000000000002]
[4.0, 1.0, 8.0, 1.0, 0.6, 15.0, 13.0, 8.4, 8.0, 8.4, 8.4, 14.000000000000002]
[4.0, 1.0, 8.0, 1.0, 0.6, 15.0, 14.0, 8.4, 8.4, 8.4, 15.0, 14.000000000000002]
[4.0, 1.0, 8.0, 1.0, 0.6, 15.0, 15.0, 8.4, 8.4, 10.799999999999999, 7.8, 14.000000000000002]
[3.0, 2.0, 8.0, 1.0, 0.6, 15.0, 1.0, 4.8, 4.8, 4.8, 4.8, 8.0]
[3.0, 2.0, 8.0, 1.0, 0.6, 15.0, 2.0, 4.8, 4.8, 4.8, 4.8, 8.0]
[3.0, 2.0, 8.0, 1.0, 0.6, 15.0, 3.0, 4.8, 4.8, 4.8, 4.8, 8.0]
[3.0, 2.0, 8.0, 1.0, 0.6, 15.0, 4.0, 4.8, 4.8, 4.8, 4.8, 8.0]
[3.0, 2.0, 8.0, 1.0, 0.6, 15.0, 5.0, 4.8, 4.8, 4.8, 4.8, 8.0]
[3.0, 2.0, 8.0, 1.0, 0.6, 15.0, 6.0, 6.6, 6.6, 6.6, 6.6, 11.0]
[3.0, 2.0, 8.0, 1.0, 0.6, 15.0, 7.0, 6.6, 6.6, 6.6, 13.0, 11.0]
[3.0, 2.0, 8.0, 1.0, 0.6, 15.0, 8.0, 6.6, 6.6, 6.6, 6.0, 11.0]
[3.0, 2.0, 8.0, 1.0, 0.6, 15.0, 9.0, 6.6, 9.6, 6.6, 6.0, 11.0]
