[5.0, 0.0, 8.0, 1.0, 0.75, 0.0, 0.0, 1.0, 117.375]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.0, 0.0, 1.0, 117.375]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.0, 0.1, 0.9, 117.375]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.0, 0.2, 0.8, 117.375]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.0, 0.30000000000000004, 0.7, 117.375]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.0, 0.4, 0.6, 117.375]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.0, 0.5, 0.5, 117.375]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.0, 0.6, 0.4, 117.375]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.0, 0.7, 0.30000000000000004, 117.375]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.0, 0.7999999999999999, 0.20000000000000007, 117.375]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.0, 0.8999999999999999, 0.10000000000000009, 117.375]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.0, 0.9999999999999999, 1.1102230246251565E-16, 117.375]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.1, 0.0, 0.9, 130.05280100000004]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.1, 0.1, 0.8, 130.08229650000015]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.1, 0.2, 0.7000000000000001, 130.15341699999993]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.1, 0.30000000000000004, 0.6, 130.0681125000002]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.1, 0.4, 0.5, 130.01447399999992]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.1, 0.5, 0.4, 130.15177799999998]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.1, 0.6, 0.30000000000000004, 130.00519350000016]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.1, 0.7, 0.20000000000000004, 130.07023000000004]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.1, 0.7999999999999999, 0.10000000000000006, 130.08782800000006]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.1, 0.8999999999999999, 8.326672684688674E-17, 130.0787870000001]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.2, 0.0, 0.8, 140.70929350000023]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.2, 0.1, 0.7, 140.79833200000033]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.2, 0.2, 0.6000000000000001, 140.8068145000001]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.2, 0.30000000000000004, 0.49999999999999994, 140.8269794999999]
[5.0, 0.0, 8.0, 1.0, 0.75, 0.2, 0.4, 0.39999999999999997, 140.7424365]
