[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 15.0, 1.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 7.199999999999999, 8.0]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 15.0, 2.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 7.199999999999999, 8.0]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 15.0, 3.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 7.199999999999999, 8.0]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 15.0, 4.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 7.199999999999999, 8.0]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 15.0, 5.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 7.199999999999999, 8.0]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 15.0, 6.0, 9.899999999999999, 9.899999999999999, 9.899999999999999, 9.899999999999999, 11.0]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 15.0, 7.0, 9.899999999999999, 9.899999999999999, 9.899999999999999, 9.899999999999999, 11.0]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 15.0, 8.0, 9.899999999999999, 9.899999999999999, 9.899999999999999, 9.899999999999999, 11.0]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 15.0, 9.0, 9.899999999999999, 9.899999999999999, 9.899999999999999, 9.899999999999999, 11.0]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 15.0, 10.0, 9.899999999999999, 9.899999999999999, 9.899999999999999, 9.899999999999999, 11.0]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 15.0, 11.0, 12.599999999999998, 12.599999999999998, 12.599999999999998, 12.599999999999998, 13.999999999999998]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 15.0, 12.0, 12.599999999999998, 12.599999999999998, 12.599999999999998, 12.599999999999998, 13.999999999999998]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 15.0, 13.0, 12.599999999999998, 12.599999999999998, 12.599999999999998, 12.599999999999998, 13.999999999999998]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 15.0, 14.0, 12.599999999999998, 12.599999999999998, 12.599999999999998, 12.599999999999998, 13.999999999999998]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 15.0, 15.0, 12.599999999999998, 12.599999999999998, 12.599999999999998, 12.599999999999998, 13.999999999999998]
[4.0, 1.0, 8.0, 1.0, 0.8999999999999999, 15.0, 1.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 7.199999999999999, 8.0]
[4.0, 1.0, 8.0, 1.0, 0.8999999999999999, 15.0, 2.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 7.199999999999999, 8.0]
[4.0, 1.0, 8.0, 1.0, 0.8999999999999999, 15.0, 3.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 7.199999999999999, 8.0]
