[0.0, 5.0, 8.0, 1.0, 0.8999999999999999, 1.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 8.0]
[1.0, 4.0, 8.0, 1.0, 0.8999999999999999, 1.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 8.0]
[2.0, 3.0, 8.0, 1.0, 0.8999999999999999, 1.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 8.0]
[3.0, 2.0, 8.0, 1.0, 0.8999999999999999, 1.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 8.0]
[4.0, 1.0, 8.0, 1.0, 0.8999999999999999, 1.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 8.0]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 1.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 8.0]
[0.0, 5.0, 8.0, 1.0, 0.8999999999999999, 2.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 16.0]
[1.0, 4.0, 8.0, 1.0, 0.8999999999999999, 2.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 16.0]
[2.0, 3.0, 8.0, 1.0, 0.8999999999999999, 2.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 16.0]
[3.0, 2.0, 8.0, 1.0, 0.8999999999999999, 2.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 16.0]
[4.0, 1.0, 8.0, 1.0, 0.8999999999999999, 2.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 16.0]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 2.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 16.0]
[0.0, 5.0, 8.0, 1.0, 0.8999999999999999, 3.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 24.0]
[1.0, 4.0, 8.0, 1.0, 0.8999999999999999, 3.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 24.0]
[2.0, 3.0, 8.0, 1.0, 0.8999999999999999, 3.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 24.0]
[3.0, 2.0, 8.0, 1.0, 0.8999999999999999, 3.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 24.0]
[4.0, 1.0, 8.0, 1.0, 0.8999999999999999, 3.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 24.0]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 3.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 24.0]
[0.0, 5.0, 8.0, 1.0, 0.8999999999999999, 4.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 32.0]
[1.0, 4.0, 8.0, 1.0, 0.8999999999999999, 4.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 32.0]
[2.0, 3.0, 8.0, 1.0, 0.8999999999999999, 4.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 32.0]
[3.0, 2.0, 8.0, 1.0, 0.8999999999999999, 4.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 32.0]
[4.0, 1.0, 8.0, 1.0, 0.8999999999999999, 4.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 32.0]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 4.0, 7.199999999999999, 7.199999999999999, 7.199999999999999, 32.0]
[0.0, 5.0, 8.0, 1.0, 0.8999999999999999, 5.0, 7.2, 7.2, 7.2, 40.00000000000001]
[1.0, 4.0, 8.0, 1.0, 0.8999999999999999, 5.0, 7.2, 7.2, 7.2, 40.00000000000001]
[2.0, 3.0, 8.0, 1.0, 0.8999999999999999, 5.0, 7.2, 7.2, 7.2, 40.00000000000001]
[3.0, 2.0, 8.0, 1.0, 0.8999999999999999, 5.0, 7.2, 7.2, 7.2, 40.00000000000001]
[4.0, 1.0, 8.0, 1.0, 0.8999999999999999, 5.0, 7.2, 7.2, 7.2, 40.00000000000001]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 5.0, 7.2, 7.2, 7.2, 40.00000000000001]
[0.0, 5.0, 8.0, 1.0, 0.8999999999999999, 6.0, 7.6499999999999995, 7.6499999999999995, 7.6499999999999995, 51.0]
[1.0, 4.0, 8.0, 1.0, 0.8999999999999999, 6.0, 7.6499999999999995, 7.6499999999999995, 7.6499999999999995, 51.0]
[2.0, 3.0, 8.0, 1.0, 0.8999999999999999, 6.0, 7.6499999999999995, 7.6499999999999995, 7.6499999999999995, 51.0]
[3.0, 2.0, 8.0, 1.0, 0.8999999999999999, 6.0, 7.6499999999999995, 7.6499999999999995, 7.6499999999999995, 51.0]
[4.0, 1.0, 8.0, 1.0, 0.8999999999999999, 6.0, 7.6499999999999995, 7.6499999999999995, 7.6499999999999995, 51.0]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 6.0, 7.6499999999999995, 7.6499999999999995, 7.6499999999999995, 51.0]
[0.0, 5.0, 8.0, 1.0, 0.8999999999999999, 7.0, 7.971428571428571, 7.971428571428571, 8.114285714285714, 62.0]
[1.0, 4.0, 8.0, 1.0, 0.8999999999999999, 7.0, 7.971428571428571, 7.971428571428571, 8.128571428571428, 62.0]
[2.0, 3.0, 8.0, 1.0, 0.8999999999999999, 7.0, 7.971428571428571, 7.971428571428571, 8.128571428571428, 62.0]
[3.0, 2.0, 8.0, 1.0, 0.8999999999999999, 7.0, 7.971428571428571, 7.971428571428571, 8.128571428571428, 62.0]
[4.0, 1.0, 8.0, 1.0, 0.8999999999999999, 7.0, 7.971428571428571, 7.971428571428571, 8.128571428571428, 62.0]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 7.0, 7.971428571428571, 7.971428571428571, 7.971428571428571, 62.0]
[0.0, 5.0, 8.0, 1.0, 0.8999999999999999, 8.0, 8.212499999999999, 8.212499999999999, 8.337499999999999, 73.0]
[1.0, 4.0, 8.0, 1.0, 0.8999999999999999, 8.0, 8.212499999999999, 8.212499999999999, 8.35, 73.0]
[2.0, 3.0, 8.0, 1.0, 0.8999999999999999, 8.0, 8.212499999999999, 8.212499999999999, 8.3625, 73.0]
[3.0, 2.0, 8.0, 1.0, 0.8999999999999999, 8.0, 8.212499999999999, 8.212499999999999, 8.3625, 73.0]
[4.0, 1.0, 8.0, 1.0, 0.8999999999999999, 8.0, 8.212499999999999, 8.212499999999999, 8.3625, 73.0]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 8.0, 8.212499999999999, 8.212499999999999, 8.212499999999999, 73.0]
[0.0, 5.0, 8.0, 1.0, 0.8999999999999999, 9.0, 8.399999999999999, 8.399999999999999, 8.511111111111111, 84.0]
[1.0, 4.0, 8.0, 1.0, 0.8999999999999999, 9.0, 8.399999999999999, 8.399999999999999, 8.52222222222222, 84.0]
[2.0, 3.0, 8.0, 1.0, 0.8999999999999999, 9.0, 8.399999999999999, 8.399999999999999, 8.533333333333335, 84.0]
[3.0, 2.0, 8.0, 1.0, 0.8999999999999999, 9.0, 8.399999999999999, 8.399999999999999, 8.544444444444444, 84.0]
[4.0, 1.0, 8.0, 1.0, 0.8999999999999999, 9.0, 8.399999999999999, 8.399999999999999, 8.544444444444444, 84.0]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 9.0, 8.399999999999999, 8.399999999999999, 8.399999999999999, 84.0]
[0.0, 5.0, 8.0, 1.0, 0.8999999999999999, 10.0, 7.2, 8.55, 8.73, 80.00000000000001]
[1.0, 4.0, 8.0, 1.0, 0.8999999999999999, 10.0, 7.2, 8.55, 8.66, 80.00000000000001]
[2.0, 3.0, 8.0, 1.0, 0.8999999999999999, 10.0, 7.2, 8.55, 8.670000000000002, 80.00000000000001]
[3.0, 2.0, 8.0, 1.0, 0.8999999999999999, 10.0, 7.2, 8.55, 8.680000000000001, 80.00000000000001]
[4.0, 1.0, 8.0, 1.0, 0.8999999999999999, 10.0, 7.2, 8.55, 8.690000000000001, 80.00000000000001]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 10.0, 7.2, 8.55, 8.55, 80.00000000000001]
[0.0, 5.0, 8.0, 1.0, 0.8999999999999999, 11.0, 7.6909090909090905, 8.918181818181818, 9.154545454545454, 94.0]
[1.0, 4.0, 8.0, 1.0, 0.8999999999999999, 11.0, 7.6909090909090905, 8.918181818181818, 9.090909090909092, 94.0]
[2.0, 3.0, 8.0, 1.0, 0.8999999999999999, 11.0, 7.6909090909090905, 8.918181818181818, 9.02727272727273, 94.0]
[3.0, 2.0, 8.0, 1.0, 0.8999999999999999, 11.0, 7.6909090909090905, 8.918181818181818, 9.036363636363637, 94.0]
[4.0, 1.0, 8.0, 1.0, 0.8999999999999999, 11.0, 7.6909090909090905, 8.918181818181818, 9.045454545454545, 94.0]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 11.0, 7.6909090909090905, 8.918181818181818, 8.918181818181818, 94.0]
[0.0, 5.0, 8.0, 1.0, 0.8999999999999999, 12.0, 8.1, 9.225, 9.508333333333333, 108.0]
[1.0, 4.0, 8.0, 1.0, 0.8999999999999999, 12.0, 8.1, 9.225, 9.450000000000001, 108.0]
[2.0, 3.0, 8.0, 1.0, 0.8999999999999999, 12.0, 8.1, 9.225, 9.391666666666667, 108.0]
[3.0, 2.0, 8.0, 1.0, 0.8999999999999999, 12.0, 8.1, 9.225, 9.333333333333334, 108.0]
[4.0, 1.0, 8.0, 1.0, 0.8999999999999999, 12.0, 8.1, 9.225, 9.341666666666667, 108.0]
[5.0, 0.0, 8.0, 1.0, 0.8999999999999999, 12.0, 8.1, 9.225, 9.225, 108.0]
